ubuntu@ip-172-31-38-101:~/ecse420-project/cifar10$ time python cifar10_multi_gpu_train.py --num_gpus=1
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so.7.5 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so.5 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so.7.5 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so.7.5 locally
Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:925] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties:
name: Tesla K80
major: 3 minor: 7 memoryClockRate (GHz) 0.8235
pciBusID 0000:00:1e.0
Total memory: 11.25GiB
Free memory: 11.13GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla K80, pci bus id: 0000:00:1e.0)
2016-11-28 18:20:01.585815: step 0, loss = 4.67 (1.8 examples/sec; 70.150 sec/batch)
2016-11-28 18:33:45.999351: step 5080, loss = 1.03 (831.6 examples/sec; 0.154 sec/batch)
2016-11-28 18:33:47.562383: step 5090, loss = 1.17 (818.3 examples/sec; 0.156 sec/batch)
2016-11-28 18:33:49.132836: step 5100, loss = 0.95 (788.9 examples/sec; 0.162 sec/batch)
2016-11-28 18:33:50.892421: step 5110, loss = 1.06 (762.4 examples/sec; 0.168 sec/batch)
2016-11-28 18:33:52.455304: step 5120, loss = 1.00 (828.8 examples/sec; 0.154 sec/batch)
2016-11-28 18:33:54.020623: step 5130, loss = 1.02 (807.2 examples/sec; 0.159 sec/batch)
2016-11-28 18:33:55.576001: step 5140, loss = 0.86 (842.9 examples/sec; 0.152 sec/batch)
2016-11-28 18:33:57.138392: step 5150, loss = 0.97 (865.2 examples/sec; 0.148 sec/batch)
2016-11-28 18:33:58.693438: step 5160, loss = 0.94 (812.5 examples/sec; 0.158 sec/batch)
2016-11-28 18:34:00.264202: step 5170, loss = 0.86 (798.1 examples/sec; 0.160 sec/batch)
2016-11-28 18:34:01.853457: step 5180, loss = 0.94 (806.4 examples/sec; 0.159 sec/batch)
2016-11-28 18:34:03.453624: step 5190, loss = 0.99 (779.3 examples/sec; 0.164 sec/batch)
2016-11-28 18:34:05.061748: step 5200, loss = 0.84 (795.9 examples/sec; 0.161 sec/batch)
2016-11-28 18:34:06.900587: step 5210, loss = 0.96 (761.3 examples/sec; 0.168 sec/batch)
2016-11-28 18:34:08.517184: step 5220, loss = 0.89 (775.7 examples/sec; 0.165 sec/batch)
2016-11-28 18:34:10.131806: step 5230, loss = 0.77 (810.2 examples/sec; 0.158 sec/batch)
2016-11-28 18:34:11.744163: step 5240, loss = 1.02 (830.3 examples/sec; 0.154 sec/batch)
2016-11-28 18:34:13.359578: step 5250, loss = 1.03 (796.7 examples/sec; 0.161 sec/batch)
2016-11-28 18:34:14.975613: step 5260, loss = 0.98 (788.5 examples/sec; 0.162 sec/batch)
2016-11-28 18:34:16.587104: step 5270, loss = 0.99 (783.4 examples/sec; 0.163 sec/batch)
2016-11-28 18:34:18.202017: step 5280, loss = 0.92 (771.6 examples/sec; 0.166 sec/batch)
2016-11-28 18:34:19.823476: step 5290, loss = 0.92 (783.4 examples/sec; 0.163 sec/batch)
2016-11-28 18:34:21.429782: step 5300, loss = 0.81 (825.7 examples/sec; 0.155 sec/batch)
2016-11-28 18:34:23.238046: step 5310, loss = 1.03 (786.7 examples/sec; 0.163 sec/batch)
2016-11-28 18:34:24.840119: step 5320, loss = 0.91 (816.1 examples/sec; 0.157 sec/batch)
2016-11-28 18:34:26.442646: step 5330, loss = 1.08 (810.4 examples/sec; 0.158 sec/batch)
2016-11-28 18:34:28.038454: step 5340, loss = 1.13 (806.4 examples/sec; 0.159 sec/batch)
2016-11-28 18:34:29.652284: step 5350, loss = 0.90 (816.6 examples/sec; 0.157 sec/batch)
2016-11-28 18:34:31.267152: step 5360, loss = 1.03 (771.5 examples/sec; 0.166 sec/batch)
2016-11-28 18:34:32.880401: step 5370, loss = 1.10 (776.2 examples/sec; 0.165 sec/batch)
2016-11-28 18:34:34.480692: step 5380, loss = 0.93 (838.8 examples/sec; 0.153 sec/batch)
2016-11-28 18:34:36.090982: step 5390, loss = 1.33 (787.4 examples/sec; 0.163 sec/batch)
2016-11-28 18:34:37.691667: step 5400, loss = 1.18 (780.9 examples/sec; 0.164 sec/batch)
2016-11-28 18:34:39.496829: step 5410, loss = 1.14 (784.5 examples/sec; 0.163 sec/batch)
2016-11-28 18:34:41.090966: step 5420, loss = 0.88 (816.0 examples/sec; 0.157 sec/batch)
2016-11-28 18:34:42.693727: step 5430, loss = 1.05 (801.7 examples/sec; 0.160 sec/batch)
2016-11-28 18:34:44.298157: step 5440, loss = 1.01 (791.3 examples/sec; 0.162 sec/batch)
2016-11-28 18:34:45.905544: step 5450, loss = 0.86 (822.8 examples/sec; 0.156 sec/batch)
2016-11-28 18:34:47.514577: step 5460, loss = 1.22 (806.1 examples/sec; 0.159 sec/batch)
2016-11-28 18:34:49.117989: step 5470, loss = 0.97 (786.9 examples/sec; 0.163 sec/batch)
2016-11-28 18:34:50.708114: step 5480, loss = 0.99 (824.1 examples/sec; 0.155 sec/batch)
2016-11-28 18:34:52.301414: step 5490, loss = 0.90 (817.2 examples/sec; 0.157 sec/batch)
2016-11-28 18:34:53.905278: step 5500, loss = 0.91 (811.8 examples/sec; 0.158 sec/batch)
2016-11-28 18:34:55.706124: step 5510, loss = 0.95 (784.3 examples/sec; 0.163 sec/batch)
2016-11-28 18:34:57.303090: step 5520, loss = 1.01 (805.1 examples/sec; 0.159 sec/batch)
2016-11-28 18:34:58.931643: step 5530, loss = 0.97 (771.4 examples/sec; 0.166 sec/batch)
2016-11-28 18:35:00.540006: step 5540, loss = 0.83 (798.9 examples/sec; 0.160 sec/batch)
2016-11-28 18:35:02.154390: step 5550, loss = 1.03 (802.0 examples/sec; 0.160 sec/batch)
2016-11-28 18:35:03.772018: step 5560, loss = 1.06 (838.6 examples/sec; 0.153 sec/batch)
2016-11-28 18:35:05.384479: step 5570, loss = 1.02 (787.0 examples/sec; 0.163 sec/batch)
2016-11-28 18:35:06.996239: step 5580, loss = 0.88 (791.7 examples/sec; 0.162 sec/batch)
2016-11-28 18:35:08.608899: step 5590, loss = 1.15 (766.3 examples/sec; 0.167 sec/batch)
2016-11-28 18:35:10.215885: step 5600, loss = 0.96 (790.6 examples/sec; 0.162 sec/batch)
2016-11-28 18:35:11.971697: step 5610, loss = 1.11 (809.8 examples/sec; 0.158 sec/batch)
2016-11-28 18:35:13.525435: step 5620, loss = 1.01 (814.4 examples/sec; 0.157 sec/batch)
2016-11-28 18:35:15.073833: step 5630, loss = 1.06 (833.3 examples/sec; 0.154 sec/batch)
2016-11-28 18:35:16.628084: step 5640, loss = 1.08 (822.5 examples/sec; 0.156 sec/batch)
2016-11-28 18:35:18.187897: step 5650, loss = 0.90 (846.5 examples/sec; 0.151 sec/batch)
2016-11-28 18:35:19.750998: step 5660, loss = 0.88 (789.7 examples/sec; 0.162 sec/batch)
2016-11-28 18:35:21.308257: step 5670, loss = 1.06 (796.3 examples/sec; 0.161 sec/batch)
2016-11-28 18:35:22.871641: step 5680, loss = 1.00 (812.3 examples/sec; 0.158 sec/batch)
2016-11-28 18:35:24.425111: step 5690, loss = 0.92 (858.3 examples/sec; 0.149 sec/batch)
2016-11-28 18:35:25.992438: step 5700, loss = 1.27 (807.2 examples/sec; 0.159 sec/batch)
2016-11-28 18:35:27.742005: step 5710, loss = 0.90 (844.9 examples/sec; 0.151 sec/batch)
2016-11-28 18:35:29.302556: step 5720, loss = 1.03 (831.2 examples/sec; 0.154 sec/batch)
2016-11-28 18:35:30.861366: step 5730, loss = 1.02 (809.8 examples/sec; 0.158 sec/batch)
2016-11-28 18:35:32.421773: step 5740, loss = 0.91 (827.9 examples/sec; 0.155 sec/batch)
2016-11-28 18:35:33.976075: step 5750, loss = 0.99 (832.3 examples/sec; 0.154 sec/batch)
2016-11-28 18:35:35.527308: step 5760, loss = 0.83 (840.3 examples/sec; 0.152 sec/batch)
2016-11-28 18:35:37.075448: step 5770, loss = 1.05 (824.8 examples/sec; 0.155 sec/batch)
2016-11-28 18:35:38.628156: step 5780, loss = 0.78 (857.3 examples/sec; 0.149 sec/batch)
2016-11-28 18:35:40.193255: step 5790, loss = 1.09 (826.9 examples/sec; 0.155 sec/batch)
2016-11-28 18:35:41.744423: step 5800, loss = 1.02 (844.9 examples/sec; 0.151 sec/batch)
2016-11-28 18:35:43.480440: step 5810, loss = 1.01 (803.7 examples/sec; 0.159 sec/batch)
2016-11-28 18:35:45.041422: step 5820, loss = 1.15 (787.7 examples/sec; 0.162 sec/batch)
2016-11-28 18:35:46.653572: step 5830, loss = 0.83 (776.6 examples/sec; 0.165 sec/batch)
2016-11-28 18:35:48.256674: step 5840, loss = 0.93 (801.7 examples/sec; 0.160 sec/batch)
2016-11-28 18:35:49.867370: step 5850, loss = 1.10 (770.8 examples/sec; 0.166 sec/batch)
2016-11-28 18:35:51.484544: step 5860, loss = 0.93 (780.8 examples/sec; 0.164 sec/batch)
2016-11-28 18:35:53.099494: step 5870, loss = 1.00 (796.1 examples/sec; 0.161 sec/batch)
2016-11-28 18:35:54.720773: step 5880, loss = 1.01 (800.5 examples/sec; 0.160 sec/batch)
2016-11-28 18:35:56.341508: step 5890, loss = 0.97 (803.3 examples/sec; 0.159 sec/batch)
2016-11-28 18:35:57.958118: step 5900, loss = 0.90 (776.9 examples/sec; 0.165 sec/batch)
2016-11-28 18:35:59.788482: step 5910, loss = 1.15 (779.3 examples/sec; 0.164 sec/batch)
2016-11-28 18:36:01.404120: step 5920, loss = 0.96 (791.8 examples/sec; 0.162 sec/batch)
2016-11-28 18:36:03.034374: step 5930, loss = 0.91 (789.3 examples/sec; 0.162 sec/batch)
2016-11-28 18:36:04.648006: step 5940, loss = 0.83 (791.7 examples/sec; 0.162 sec/batch)
2016-11-28 18:36:06.260864: step 5950, loss = 1.08 (799.2 examples/sec; 0.160 sec/batch)
2016-11-28 18:36:07.879338: step 5960, loss = 1.07 (794.5 examples/sec; 0.161 sec/batch)
2016-11-28 18:36:09.489229: step 5970, loss = 1.22 (802.5 examples/sec; 0.160 sec/batch)
2016-11-28 18:36:11.098849: step 5980, loss = 0.79 (789.4 examples/sec; 0.162 sec/batch)
2016-11-28 18:36:12.713945: step 5990, loss = 0.99 (776.4 examples/sec; 0.165 sec/batch)
2016-11-28 18:36:14.332037: step 6000, loss = 1.00 (811.0 examples/sec; 0.158 sec/batch)
2016-11-28 18:36:16.566635: step 6010, loss = 0.99 (814.9 examples/sec; 0.157 sec/batch)
2016-11-28 18:36:18.164784: step 6020, loss = 1.05 (816.3 examples/sec; 0.157 sec/batch)
2016-11-28 18:36:19.762837: step 6030, loss = 1.12 (791.0 examples/sec; 0.162 sec/batch)
2016-11-28 18:36:21.352607: step 6040, loss = 0.95 (805.8 examples/sec; 0.159 sec/batch)
2016-11-28 18:36:22.955967: step 6050, loss = 1.09 (782.9 examples/sec; 0.163 sec/batch)
2016-11-28 18:36:24.554156: step 6060, loss = 0.95 (796.7 examples/sec; 0.161 sec/batch)
2016-11-28 18:36:26.140611: step 6070, loss = 0.93 (854.3 examples/sec; 0.150 sec/batch)
2016-11-28 18:36:27.744447: step 6080, loss = 1.00 (792.2 examples/sec; 0.162 sec/batch)
2016-11-28 18:36:29.329888: step 6090, loss = 0.93 (800.0 examples/sec; 0.160 sec/batch)
2016-11-28 18:36:30.934533: step 6100, loss = 0.92 (809.0 examples/sec; 0.158 sec/batch)
2016-11-28 18:36:32.737076: step 6110, loss = 0.87 (820.6 examples/sec; 0.156 sec/batch)
2016-11-28 18:36:34.319692: step 6120, loss = 0.82 (822.5 examples/sec; 0.156 sec/batch)
2016-11-28 18:36:35.908706: step 6130, loss = 0.90 (785.6 examples/sec; 0.163 sec/batch)
2016-11-28 18:36:37.503880: step 6140, loss = 0.83 (806.7 examples/sec; 0.159 sec/batch)
2016-11-28 18:36:39.128799: step 6150, loss = 0.95 (818.0 examples/sec; 0.156 sec/batch)
2016-11-28 18:36:40.756967: step 6160, loss = 0.92 (776.7 examples/sec; 0.165 sec/batch)
2016-11-28 18:36:42.366813: step 6170, loss = 0.94 (775.4 examples/sec; 0.165 sec/batch)
2016-11-28 18:36:44.001922: step 6180, loss = 0.96 (786.4 examples/sec; 0.163 sec/batch)
2016-11-28 18:36:45.625390: step 6190, loss = 1.07 (826.5 examples/sec; 0.155 sec/batch)
2016-11-28 18:36:47.231924: step 6200, loss = 0.81 (813.5 examples/sec; 0.157 sec/batch)
2016-11-28 18:36:49.068826: step 6210, loss = 1.02 (812.9 examples/sec; 0.157 sec/batch)
2016-11-28 18:36:50.686667: step 6220, loss = 0.94 (781.1 examples/sec; 0.164 sec/batch)
2016-11-28 18:36:52.311710: step 6230, loss = 1.04 (792.6 examples/sec; 0.161 sec/batch)
2016-11-28 18:36:53.931917: step 6240, loss = 1.03 (802.7 examples/sec; 0.159 sec/batch)
2016-11-28 18:36:55.548221: step 6250, loss = 1.04 (796.4 examples/sec; 0.161 sec/batch)
2016-11-28 18:36:57.176588: step 6260, loss = 1.00 (744.3 examples/sec; 0.172 sec/batch)
2016-11-28 18:36:58.777160: step 6270, loss = 1.13 (810.0 examples/sec; 0.158 sec/batch)
2016-11-28 18:37:00.404348: step 6280, loss = 0.86 (776.1 examples/sec; 0.165 sec/batch)
2016-11-28 18:37:02.023192: step 6290, loss = 0.94 (774.0 examples/sec; 0.165 sec/batch)
2016-11-28 18:37:03.634678: step 6300, loss = 0.88 (781.9 examples/sec; 0.164 sec/batch)
2016-11-28 18:37:05.452051: step 6310, loss = 1.09 (802.6 examples/sec; 0.159 sec/batch)
2016-11-28 18:37:07.064024: step 6320, loss = 1.10 (810.5 examples/sec; 0.158 sec/batch)
2016-11-28 18:37:08.682601: step 6330, loss = 1.11 (793.2 examples/sec; 0.161 sec/batch)
2016-11-28 18:37:10.301385: step 6340, loss = 0.88 (807.1 examples/sec; 0.159 sec/batch)
2016-11-28 18:37:11.927855: step 6350, loss = 0.97 (765.7 examples/sec; 0.167 sec/batch)
2016-11-28 18:37:13.536881: step 6360, loss = 1.00 (779.1 examples/sec; 0.164 sec/batch)
2016-11-28 18:37:15.151294: step 6370, loss = 0.76 (800.1 examples/sec; 0.160 sec/batch)
2016-11-28 18:37:16.764187: step 6380, loss = 0.81 (784.1 examples/sec; 0.163 sec/batch)
2016-11-28 18:37:18.380262: step 6390, loss = 1.03 (803.3 examples/sec; 0.159 sec/batch)
2016-11-28 18:37:20.009653: step 6400, loss = 0.85 (773.9 examples/sec; 0.165 sec/batch)
2016-11-28 18:37:21.807477: step 6410, loss = 1.11 (811.8 examples/sec; 0.158 sec/batch)
2016-11-28 18:37:23.432519: step 6420, loss = 0.97 (774.5 examples/sec; 0.165 sec/batch)
2016-11-28 18:37:25.033088: step 6430, loss = 0.95 (775.0 examples/sec; 0.165 sec/batch)
2016-11-28 18:37:26.641213: step 6440, loss = 0.93 (769.1 examples/sec; 0.166 sec/batch)
2016-11-28 18:37:28.249873: step 6450, loss = 0.91 (814.9 examples/sec; 0.157 sec/batch)
2016-11-28 18:37:29.869153: step 6460, loss = 0.86 (783.9 examples/sec; 0.163 sec/batch)
2016-11-28 18:37:31.490232: step 6470, loss = 0.98 (807.5 examples/sec; 0.159 sec/batch)
2016-11-28 18:37:33.121772: step 6480, loss = 0.88 (803.0 examples/sec; 0.159 sec/batch)
2016-11-28 18:37:34.738574: step 6490, loss = 0.84 (787.3 examples/sec; 0.163 sec/batch)
2016-11-28 18:37:36.351779: step 6500, loss = 1.04 (791.6 examples/sec; 0.162 sec/batch)
2016-11-28 18:37:38.176979: step 6510, loss = 0.93 (783.0 examples/sec; 0.163 sec/batch)
2016-11-28 18:37:39.781962: step 6520, loss = 1.01 (824.8 examples/sec; 0.155 sec/batch)
2016-11-28 18:37:41.412614: step 6530, loss = 0.93 (775.6 examples/sec; 0.165 sec/batch)
2016-11-28 18:37:43.028697: step 6540, loss = 0.83 (805.5 examples/sec; 0.159 sec/batch)
2016-11-28 18:37:44.636510: step 6550, loss = 0.83 (811.4 examples/sec; 0.158 sec/batch)
2016-11-28 18:37:46.256985: step 6560, loss = 1.06 (791.2 examples/sec; 0.162 sec/batch)
2016-11-28 18:37:47.888088: step 6570, loss = 0.94 (768.3 examples/sec; 0.167 sec/batch)
2016-11-28 18:37:49.496412: step 6580, loss = 1.16 (769.5 examples/sec; 0.166 sec/batch)
2016-11-28 18:37:51.108208: step 6590, loss = 0.74 (777.9 examples/sec; 0.165 sec/batch)
2016-11-28 18:37:52.714339: step 6600, loss = 0.91 (821.9 examples/sec; 0.156 sec/batch)
2016-11-28 18:37:54.544936: step 6610, loss = 1.06 (813.9 examples/sec; 0.157 sec/batch)
2016-11-28 18:37:56.162062: step 6620, loss = 0.99 (811.8 examples/sec; 0.158 sec/batch)
2016-11-28 18:37:57.782878: step 6630, loss = 0.86 (798.6 examples/sec; 0.160 sec/batch)
2016-11-28 18:37:59.405593: step 6640, loss = 0.87 (777.4 examples/sec; 0.165 sec/batch)
2016-11-28 18:38:01.027357: step 6650, loss = 0.85 (767.4 examples/sec; 0.167 sec/batch)
2016-11-28 18:38:02.649629: step 6660, loss = 0.86 (764.3 examples/sec; 0.167 sec/batch)
2016-11-28 18:38:04.266346: step 6670, loss = 1.10 (829.0 examples/sec; 0.154 sec/batch)
2016-11-28 18:38:05.876272: step 6680, loss = 0.90 (814.7 examples/sec; 0.157 sec/batch)
2016-11-28 18:38:07.488766: step 6690, loss = 0.90 (798.5 examples/sec; 0.160 sec/batch)
2016-11-28 18:38:09.105520: step 6700, loss = 1.08 (789.1 examples/sec; 0.162 sec/batch)
2016-11-28 18:38:10.917344: step 6710, loss = 0.99 (819.1 examples/sec; 0.156 sec/batch)
2016-11-28 18:38:12.534123: step 6720, loss = 0.92 (806.5 examples/sec; 0.159 sec/batch)
2016-11-28 18:38:14.138783: step 6730, loss = 0.93 (828.9 examples/sec; 0.154 sec/batch)
2016-11-28 18:38:15.757769: step 6740, loss = 1.12 (802.6 examples/sec; 0.159 sec/batch)
2016-11-28 18:38:17.378173: step 6750, loss = 0.89 (806.1 examples/sec; 0.159 sec/batch)
2016-11-28 18:38:18.990625: step 6760, loss = 1.01 (797.2 examples/sec; 0.161 sec/batch)
2016-11-28 18:38:20.595178: step 6770, loss = 0.85 (795.4 examples/sec; 0.161 sec/batch)
2016-11-28 18:38:22.205149: step 6780, loss = 0.82 (831.3 examples/sec; 0.154 sec/batch)
2016-11-28 18:38:23.831828: step 6790, loss = 1.05 (791.4 examples/sec; 0.162 sec/batch)
2016-11-28 18:38:25.458378: step 6800, loss = 0.84 (775.1 examples/sec; 0.165 sec/batch)
2016-11-28 18:38:27.263794: step 6810, loss = 0.89 (825.2 examples/sec; 0.155 sec/batch)
2016-11-28 18:38:28.859012: step 6820, loss = 0.97 (784.3 examples/sec; 0.163 sec/batch)
2016-11-28 18:38:30.471528: step 6830, loss = 0.72 (790.8 examples/sec; 0.162 sec/batch)
2016-11-28 18:38:32.085989: step 6840, loss = 1.02 (798.9 examples/sec; 0.160 sec/batch)
2016-11-28 18:38:33.699411: step 6850, loss = 0.88 (758.0 examples/sec; 0.169 sec/batch)
2016-11-28 18:38:35.321694: step 6860, loss = 1.03 (767.1 examples/sec; 0.167 sec/batch)
2016-11-28 18:38:36.933160: step 6870, loss = 0.87 (818.1 examples/sec; 0.156 sec/batch)
2016-11-28 18:38:38.547366: step 6880, loss = 0.96 (773.9 examples/sec; 0.165 sec/batch)
2016-11-28 18:38:40.156352: step 6890, loss = 1.01 (816.7 examples/sec; 0.157 sec/batch)
2016-11-28 18:38:41.773227: step 6900, loss = 0.82 (806.2 examples/sec; 0.159 sec/batch)
2016-11-28 18:38:43.597826: step 6910, loss = 0.85 (774.1 examples/sec; 0.165 sec/batch)
2016-11-28 18:38:45.214798: step 6920, loss = 1.02 (775.1 examples/sec; 0.165 sec/batch)
2016-11-28 18:38:46.835554: step 6930, loss = 0.96 (770.1 examples/sec; 0.166 sec/batch)
2016-11-28 18:38:48.455622: step 6940, loss = 0.86 (776.6 examples/sec; 0.165 sec/batch)
2016-11-28 18:38:50.080176: step 6950, loss = 0.99 (813.2 examples/sec; 0.157 sec/batch)
2016-11-28 18:38:51.688930: step 6960, loss = 1.14 (810.5 examples/sec; 0.158 sec/batch)
2016-11-28 18:38:53.291758: step 6970, loss = 0.90 (838.3 examples/sec; 0.153 sec/batch)
2016-11-28 18:38:54.900298: step 6980, loss = 0.88 (803.7 examples/sec; 0.159 sec/batch)
2016-11-28 18:38:56.512896: step 6990, loss = 0.89 (816.1 examples/sec; 0.157 sec/batch)
2016-11-28 18:38:58.129233: step 7000, loss = 0.88 (808.9 examples/sec; 0.158 sec/batch)
2016-11-28 18:39:00.294865: step 7010, loss = 1.11 (820.9 examples/sec; 0.156 sec/batch)
2016-11-28 18:39:01.864743: step 7020, loss = 1.00 (859.0 examples/sec; 0.149 sec/batch)
2016-11-28 18:39:03.417258: step 7030, loss = 0.92 (835.2 examples/sec; 0.153 sec/batch)
2016-11-28 18:39:04.976046: step 7040, loss = 0.87 (823.4 examples/sec; 0.155 sec/batch)
2016-11-28 18:39:06.538507: step 7050, loss = 0.97 (799.6 examples/sec; 0.160 sec/batch)
2016-11-28 18:39:08.097647: step 7060, loss = 0.84 (855.4 examples/sec; 0.150 sec/batch)
2016-11-28 18:39:09.651348: step 7070, loss = 0.72 (863.9 examples/sec; 0.148 sec/batch)
2016-11-28 18:39:11.233359: step 7080, loss = 1.05 (846.6 examples/sec; 0.151 sec/batch)
2016-11-28 18:39:12.797153: step 7090, loss = 0.95 (806.1 examples/sec; 0.159 sec/batch)
2016-11-28 18:39:14.395611: step 7100, loss = 0.90 (786.4 examples/sec; 0.163 sec/batch)
2016-11-28 18:39:16.209724: step 7110, loss = 1.15 (783.4 examples/sec; 0.163 sec/batch)
2016-11-28 18:39:17.821070: step 7120, loss = 0.85 (787.4 examples/sec; 0.163 sec/batch)
2016-11-28 18:39:19.422848: step 7130, loss = 0.83 (805.3 examples/sec; 0.159 sec/batch)
2016-11-28 18:39:21.027539: step 7140, loss = 0.98 (786.1 examples/sec; 0.163 sec/batch)
2016-11-28 18:39:22.650180: step 7150, loss = 0.77 (757.8 examples/sec; 0.169 sec/batch)
2016-11-28 18:39:24.264305: step 7160, loss = 0.81 (807.8 examples/sec; 0.158 sec/batch)
2016-11-28 18:39:25.874625: step 7170, loss = 1.14 (770.8 examples/sec; 0.166 sec/batch)
2016-11-28 18:39:27.480060: step 7180, loss = 0.91 (810.9 examples/sec; 0.158 sec/batch)
2016-11-28 18:39:29.092923: step 7190, loss = 1.09 (783.7 examples/sec; 0.163 sec/batch)
2016-11-28 18:39:30.705959: step 7200, loss = 0.87 (791.2 examples/sec; 0.162 sec/batch)
2016-11-28 18:39:32.524488: step 7210, loss = 1.11 (803.6 examples/sec; 0.159 sec/batch)
2016-11-28 18:39:34.135671: step 7220, loss = 0.97 (789.3 examples/sec; 0.162 sec/batch)
2016-11-28 18:39:35.752564: step 7230, loss = 1.05 (784.4 examples/sec; 0.163 sec/batch)
2016-11-28 18:39:37.359875: step 7240, loss = 0.83 (830.8 examples/sec; 0.154 sec/batch)
2016-11-28 18:39:38.976491: step 7250, loss = 0.77 (789.4 examples/sec; 0.162 sec/batch)
2016-11-28 18:39:40.582803: step 7260, loss = 1.04 (797.9 examples/sec; 0.160 sec/batch)
2016-11-28 18:39:42.186528: step 7270, loss = 0.89 (808.9 examples/sec; 0.158 sec/batch)
2016-11-28 18:39:43.804675: step 7280, loss = 1.06 (767.8 examples/sec; 0.167 sec/batch)
2016-11-28 18:39:45.411651: step 7290, loss = 0.91 (773.1 examples/sec; 0.166 sec/batch)
2016-11-28 18:39:47.025302: step 7300, loss = 0.94 (801.3 examples/sec; 0.160 sec/batch)
2016-11-28 18:39:48.815680: step 7310, loss = 0.92 (821.4 examples/sec; 0.156 sec/batch)
2016-11-28 18:39:50.403224: step 7320, loss = 1.02 (808.2 examples/sec; 0.158 sec/batch)
2016-11-28 18:39:51.981113: step 7330, loss = 1.15 (813.5 examples/sec; 0.157 sec/batch)
2016-11-28 18:39:53.559020: step 7340, loss = 0.89 (832.8 examples/sec; 0.154 sec/batch)
2016-11-28 18:39:55.138792: step 7350, loss = 1.08 (824.9 examples/sec; 0.155 sec/batch)
2016-11-28 18:39:56.708882: step 7360, loss = 0.86 (823.9 examples/sec; 0.155 sec/batch)
2016-11-28 18:39:58.289864: step 7370, loss = 0.98 (802.2 examples/sec; 0.160 sec/batch)
2016-11-28 18:39:59.881154: step 7380, loss = 0.99 (804.2 examples/sec; 0.159 sec/batch)
2016-11-28 18:40:01.459461: step 7390, loss = 0.91 (794.9 examples/sec; 0.161 sec/batch)
2016-11-28 18:40:03.042537: step 7400, loss = 0.95 (844.2 examples/sec; 0.152 sec/batch)
2016-11-28 18:40:04.781506: step 7410, loss = 0.81 (839.0 examples/sec; 0.153 sec/batch)
2016-11-28 18:40:06.336697: step 7420, loss = 0.95 (810.9 examples/sec; 0.158 sec/batch)
2016-11-28 18:40:07.929150: step 7430, loss = 0.97 (797.5 examples/sec; 0.161 sec/batch)
2016-11-28 18:40:09.521639: step 7440, loss = 0.78 (806.2 examples/sec; 0.159 sec/batch)
2016-11-28 18:40:11.131003: step 7450, loss = 0.99 (806.9 examples/sec; 0.159 sec/batch)
2016-11-28 18:40:12.748429: step 7460, loss = 0.81 (793.8 examples/sec; 0.161 sec/batch)
2016-11-28 18:40:14.350584: step 7470, loss = 0.84 (782.9 examples/sec; 0.163 sec/batch)
2016-11-28 18:40:15.960424: step 7480, loss = 0.96 (780.1 examples/sec; 0.164 sec/batch)
2016-11-28 18:40:17.574308: step 7490, loss = 0.97 (804.7 examples/sec; 0.159 sec/batch)
2016-11-28 18:40:19.191037: step 7500, loss = 1.00 (819.0 examples/sec; 0.156 sec/batch)
2016-11-28 18:40:20.995263: step 7510, loss = 0.90 (763.3 examples/sec; 0.168 sec/batch)
2016-11-28 18:40:22.599227: step 7520, loss = 0.98 (847.2 examples/sec; 0.151 sec/batch)
2016-11-28 18:40:24.205799: step 7530, loss = 1.12 (804.5 examples/sec; 0.159 sec/batch)
2016-11-28 18:40:25.819183: step 7540, loss = 0.91 (778.6 examples/sec; 0.164 sec/batch)
2016-11-28 18:40:27.432575: step 7550, loss = 0.85 (784.4 examples/sec; 0.163 sec/batch)
2016-11-28 18:40:29.046385: step 7560, loss = 0.86 (815.9 examples/sec; 0.157 sec/batch)
2016-11-28 18:40:30.658277: step 7570, loss = 0.96 (802.8 examples/sec; 0.159 sec/batch)
2016-11-28 18:40:32.259679: step 7580, loss = 0.97 (827.3 examples/sec; 0.155 sec/batch)
2016-11-28 18:40:33.874896: step 7590, loss = 0.84 (797.8 examples/sec; 0.160 sec/batch)
2016-11-28 18:40:35.492617: step 7600, loss = 0.98 (796.2 examples/sec; 0.161 sec/batch)
2016-11-28 18:40:37.263356: step 7610, loss = 1.00 (831.3 examples/sec; 0.154 sec/batch)
2016-11-28 18:40:38.832909: step 7620, loss = 0.95 (793.4 examples/sec; 0.161 sec/batch)
